 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
130.00   130.00   201.00   201.00   2.000E-01   1.500E-01   6.446E-04    8.658E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.010    0.000 
131.00   131.00   201.00   201.00   2.000E-01   1.500E-01   6.508E-04    8.522E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.009    0.000 
132.00   132.00   201.00   201.00   2.000E-01   1.500E-01   6.572E-04    8.390E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.009    0.000 
133.00   133.00   201.00   201.00   2.000E-01   1.500E-01   6.639E-04    8.260E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.009    0.000 
134.00   134.00   201.00   201.00   2.000E-01   1.500E-01   6.710E-04    8.134E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.009    0.000 
135.00   135.00   201.00   201.00   2.000E-01   1.500E-01   6.784E-04    8.010E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.009    0.000 
136.00   136.00   201.00   201.00   2.000E-01   1.500E-01   6.861E-04    7.889E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.009    0.000 
137.00   137.00   201.00   201.00   2.000E-01   1.500E-01   6.942E-04    7.771E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.009    0.000 
138.00   138.00   201.00   201.00   2.000E-01   1.500E-01   7.027E-04    7.655E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.008    0.000 
139.00   139.00   201.00   201.00   2.000E-01   1.500E-01   7.116E-04    7.542E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.008    0.000 
140.00   140.00   201.00   201.00   2.000E-01   1.500E-01   7.209E-04    7.431E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.008    0.000 
141.00   141.00   201.00   201.00   2.000E-01   1.500E-01   7.305E-04    7.323E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.008    0.000 
142.00   142.00   201.00   201.00   2.000E-01   1.500E-01   7.406E-04    7.217E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.008    0.000 
143.00   143.00   201.00   201.00   2.000E-01   1.500E-01   7.512E-04    7.113E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.008    0.000 
144.00   144.00   201.00   201.00   2.000E-01   1.500E-01   7.622E-04    7.012E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.008    0.000 
145.00   145.00   201.00   201.00   2.000E-01   1.500E-01   7.736E-04    6.913E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.008    0.000 
146.00   146.00   201.00   201.00   2.000E-01   1.500E-01   7.856E-04    6.815E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.007    0.000 
147.00   147.00   201.00   201.00   2.000E-01   1.500E-01   7.982E-04    6.638E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.007    0.000 
148.00   148.00   201.00   201.00   2.000E-01   1.500E-01   8.112E-04    6.548E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.007    0.000 
