 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
138.00   1000.1   1000.1   1.000E-03   1.000E+00   3.570E-04    1.914E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
139.00   1000.1   1000.1   1.000E-03   1.000E+00   3.501E-04    1.885E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
140.00   1000.1   1000.1   1.000E-03   1.000E+00   3.434E-04    1.858E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
141.00   1000.1   1000.1   1.000E-03   1.000E+00   3.369E-04    1.831E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
142.00   1000.1   1000.1   1.000E-03   1.000E+00   3.307E-04    1.804E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
143.00   1000.1   1000.1   1.000E-03   1.000E+00   3.246E-04    1.778E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
144.00   1000.1   1000.1   1.000E-03   1.000E+00   3.187E-04    1.753E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
145.00   1000.1   1000.1   1.000E-03   1.000E+00   3.129E-04    1.728E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
146.00   1000.1   1000.1   1.000E-03   1.000E+00   3.074E-04    1.704E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
147.00   1000.1   1000.1   1.000E-03   1.000E+00   3.020E-04    1.680E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
148.00   1000.1   1000.1   1.000E-03   1.000E+00   2.967E-04    1.657E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
149.00   1000.1   1000.1   1.000E-03   1.000E+00   2.917E-04    1.634E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
