 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
152.00   152.00   201.00   201.00   1.000E+00   3.730E+00   1.496E-04    1.551E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.007    0.000 
153.00   153.00   201.00   201.00   1.000E+00   3.730E+00   1.540E-04    1.531E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.006    0.000 
154.00   154.00   201.00   201.00   1.000E+00   3.730E+00   1.584E-04    1.511E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.006    0.000 
155.00   155.00   201.00   201.00   1.000E+00   3.730E+00   1.629E-04    1.491E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.006    0.000 
156.00   156.00   201.00   201.00   1.000E+00   3.730E+00   1.676E-04    1.472E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.006    0.000 
157.00   157.00   201.00   201.00   1.000E+00   3.730E+00   1.723E-04    1.453E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.006    0.000 
158.00   158.00   201.00   201.00   1.000E+00   3.730E+00   1.772E-04    1.435E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.006    0.000 
159.00   159.00   201.00   201.00   1.000E+00   3.730E+00   1.822E-04    1.416E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.006    0.000 
160.00   160.00   201.00   201.00   1.000E+00   3.730E+00   1.873E-04    1.399E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.006    0.000 
161.00   161.00   201.00   201.00   1.000E+00   3.730E+00   1.925E-04    1.381E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.005    0.000 
162.00   162.00   201.00   201.00   1.000E+00   3.730E+00   1.979E-04    1.364E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.005    0.000 
163.00   163.00   201.00   201.00   1.000E+00   3.730E+00   2.034E-04    1.347E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.005    0.000 
164.00   164.00   201.00   201.00   1.000E+00   3.730E+00   2.090E-04    1.331E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.005    0.000 
165.00   165.00   201.00   201.00   1.000E+00   3.730E+00   2.148E-04    1.314E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.005    0.000 
166.00   166.00   201.00   201.00   1.000E+00   3.730E+00   2.208E-04    1.298E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.005    0.000 
167.00   167.00   201.00   201.00   1.000E+00   3.730E+00   2.269E-04    1.283E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.005    0.000 
168.00   168.00   201.00   201.00   1.000E+00   3.730E+00   2.332E-04    1.267E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.004    0.000 
169.00   169.00   201.00   201.00   1.000E+00   3.730E+00   2.397E-04    1.252E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.004    0.000 
170.00   170.00   201.00   201.00   1.000E+00   3.730E+00   2.464E-04    1.230E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.004    0.000 
171.00   171.00   201.00   201.00   1.000E+00   3.730E+00   2.534E-04    1.216E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.004    0.000 
172.00   172.00   201.00   201.00   1.000E+00   3.730E+00   2.605E-04    1.202E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.004    0.000 
173.00   173.00   201.00   201.00   1.000E+00   3.730E+00   2.678E-04    1.188E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.004    0.000 
174.00   174.00   201.00   201.00   1.000E+00   3.730E+00   2.754E-04    1.175E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.004    0.000 
175.00   175.00   201.00   201.00   1.000E+00   3.730E+00   2.832E-04    1.161E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.003    0.000 
176.00   176.00   201.00   201.00   1.000E+00   3.730E+00   2.915E-04    1.148E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.003    0.000 
177.00   177.00   201.00   201.00   1.000E+00   3.730E+00   3.001E-04    1.136E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.003    0.000 
178.00   178.00   201.00   201.00   1.000E+00   3.730E+00   3.094E-04    1.123E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.003    0.000 
179.00   179.00   201.00   201.00   1.000E+00   3.730E+00   3.193E-04    1.110E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.003    0.000 
180.00   180.00   201.00   201.00   1.000E+00   3.730E+00   3.299E-04    1.098E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.003    0.000 
181.00   181.00   201.00   201.00   1.000E+00   3.730E+00   3.414E-04    1.086E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.003    0.000 
182.00   182.00   201.00   201.00   1.000E+00   3.730E+00   3.539E-04    1.074E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.003    0.000 
183.00   183.00   201.00   201.00   1.000E+00   3.730E+00   3.678E-04    1.063E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.002    0.000 
184.00   184.00   201.00   201.00   1.000E+00   3.730E+00   3.831E-04    1.051E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.002    0.000 
185.00   185.00   201.00   201.00   1.000E+00   3.730E+00   4.002E-04    1.040E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.002    0.000 
186.00   186.00   201.00   201.00   1.000E+00   3.730E+00   4.195E-04    1.029E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.002    0.000 
187.00   187.00   201.00   201.00   1.000E+00   3.730E+00   4.412E-04    1.018E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.002    0.000 
188.00   188.00   201.00   201.00   1.000E+00   3.730E+00   4.661E-04    1.007E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.002    0.000 
189.00   189.00   201.00   201.00   1.000E+00   3.730E+00   4.947E-04    9.966E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.002    0.000 
190.00   190.00   201.00   201.00   1.000E+00   3.730E+00   5.277E-04    9.862E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.001    0.000 
191.00   191.00   201.00   201.00   1.000E+00   3.730E+00   5.664E-04    9.759E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.001    0.000 
192.00   192.00   201.00   201.00   1.000E+00   3.730E+00   6.118E-04    9.658E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.001    0.000 
193.00   193.00   201.00   201.00   1.000E+00   3.730E+00   6.659E-04    9.559E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.001    0.000 
194.00   194.00   201.00   201.00   1.000E+00   3.730E+00   7.311E-04    9.461E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.001    0.000 
195.00   195.00   201.00   201.00   1.000E+00   3.730E+00   8.106E-04    9.365E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.001    0.000 
196.00   196.00   201.00   201.00   1.000E+00   3.730E+00   9.093E-04    9.270E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.001    0.000 
197.00   197.00   201.00   201.00   1.000E+00   3.730E+00   1.034E-03    9.176E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.001    0.000 
198.00   198.00   201.00   201.00   1.000E+00   3.730E+00   1.197E-03    9.084E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.000    0.000 
199.00   199.00   201.00   201.00   1.000E+00   3.730E+00   1.418E-03    8.994E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.001    0.000 
200.00   200.00   201.00   201.00   1.000E+00   3.730E+00   1.726E-03    8.904E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.001    0.000 
